date,home_team,away_team,home_xg,away_xg
2016-01-06,Empoli,Inter,0.506892,1.13955
2016-01-06,AC Milan,Bologna,1.77385,1.25169
2016-01-06,Juventus,Verona,1.4656,0.268673
2016-01-06,Lazio,Carpi,0.445881,0.194449
2016-01-06,Palermo,Fiorentina,0.930207,1.39737
2016-01-06,Chievo,Roma,1.7967,2.52768
2016-01-06,Udinese,Atalanta,1.91362,1.10135
2016-01-06,Sassuolo,Frosinone,2.31584,0.181481
2016-01-09,Carpi,Udinese,1.49909,0.326424
2016-01-09,Fiorentina,Lazio,0.733022,1.61272
2016-01-09,Roma,AC Milan,1.03182,1.19666
2016-01-10,Inter,Sassuolo,2.22072,2.23726
2016-01-10,Atalanta,Genoa,0.664628,1.29873
2016-01-10,Bologna,Chievo,1.22915,0.344665
2016-01-10,Torino,Empoli,1.94161,1.23208
2016-01-10,Frosinone,Napoli,0.317832,2.93173
2016-01-10,Verona,Palermo,2.97331,1.12513
2016-01-10,Sampdoria,Juventus,0.76502,1.24169
2016-01-16,Napoli,Sassuolo,1.84787,1.04073
2016-01-16,Torino,Frosinone,2.60731,0.651895
2016-01-16,Atalanta,Inter,1.68736,0.718571
2016-01-17,Genoa,Palermo,2.93614,0.41324
2016-01-17,Bologna,Lazio,1.45008,1.27249
2016-01-17,Udinese,Juventus,0.338728,2.68244
2016-01-17,Roma,Verona,2.46945,1.20156
2016-01-17,Chievo,Empoli,1.13429,0.941671
2016-01-17,Carpi,Sampdoria,1.3392,2.30542
2016-01-17,AC Milan,Fiorentina,1.04719,0.821998
2016-01-20,Sassuolo,Torino,1.59728,0.960259
2016-01-23,Frosinone,Atalanta,0.800838,0.975734
2016-01-23,Empoli,AC Milan,1.30659,1.18014
2016-01-24,Juventus,Roma,0.693173,0.200084
2016-01-24,Palermo,Udinese,1.9135,1.78224
2016-01-24,Lazio,Chievo,2.6703,1.48963
2016-01-24,Verona,Genoa,1.74303,0.67278
2016-01-24,Inter,Carpi,2.22439,0.685858
2016-01-24,Sampdoria,Napoli,0.564595,3.3808
2016-01-24,Fiorentina,Torino,0.834601,1.19235
2016-01-24,Sassuolo,Bologna,0.582814,1.77372
2016-01-30,Carpi,Palermo,1.18567,0.981895
2016-01-30,Atalanta,Sassuolo,1.13065,0.907407
2016-01-30,Roma,Frosinone,1.21392,0.515185
2016-01-31,Chievo,Juventus,0.178979,3.68705
2016-01-31,Udinese,Lazio,0.435839,0.870348
2016-01-31,Torino,Verona,1.61682,0.546912
2016-01-31,Napoli,Empoli,2.68666,0.239824
2016-01-31,Genoa,Fiorentina,0.937274,0.584227
2016-01-31,Bologna,Sampdoria,1.49711,1.44633
2016-01-31,AC Milan,Inter,2.31764,1.75777
2016-02-02,Sassuolo,Roma,1.39147,2.61936
2016-02-03,Frosinone,Bologna,1.81211,1.06771
2016-02-03,Fiorentina,Carpi,0.630181,0.959221
2016-02-03,Inter,Chievo,2.4039,0.382305
2016-02-03,Juventus,Genoa,0.716861,0.184361
2016-02-03,Palermo,AC Milan,0.69714,2.3384
2016-02-03,Lazio,Napoli,0.554354,1.55653
2016-02-03,Sampdoria,Torino,0.758631,1.84523
2016-02-03,Empoli,Udinese,2.10015,0.665742
2016-02-03,Verona,Atalanta,1.54232,1.36097
2016-02-06,Bologna,Fiorentina,1.01612,0.470711
2016-02-06,Genoa,Lazio,0.335093,0.521845
2016-02-07,Roma,Sampdoria,1.46365,1.14306
2016-02-07,Atalanta,Empoli,0.983654,0.588857
2016-02-07,AC Milan,Udinese,1.9269,1.45441
2016-02-07,Torino,Chievo,0.955057,1.02676
2016-02-07,Napoli,Carpi,2.27124,0.0810378
2016-02-07,Sassuolo,Palermo,2.28066,0.712807
2016-02-07,Frosinone,Juventus,0.265668,1.57845
2016-02-07,Verona,Inter,1.30961,2.40052
2016-02-11,Lazio,Verona,4.18006,0.363488
2016-02-12,Carpi,Roma,0.873983,2.28532
2016-02-13,Empoli,Frosinone,2.54317,1.02693
2016-02-13,Chievo,Sassuolo,1.50751,1.10703
2016-02-13,Juventus,Napoli,0.560005,0.223882
2016-02-14,Udinese,Bologna,1.73146,1.03902
2016-02-14,Sampdoria,Atalanta,0.923922,0.22159
2016-02-14,Fiorentina,Inter,1.76114,0.638279
2016-02-14,AC Milan,Genoa,0.743611,1.08215
2016-02-14,Palermo,Torino,0.986373,3.01088
2016-02-19,Bologna,Juventus,0.253376,0.824045
2016-02-20,Verona,Chievo,2.44214,1.28607
2016-02-20,Inter,Sampdoria,1.91305,0.931898
2016-02-21,Genoa,Udinese,3.02477,1.73936
2016-02-21,Sassuolo,Empoli,0.982567,1.49386
2016-02-21,Atalanta,Fiorentina,2.03351,1.94407
2016-02-21,Torino,Carpi,1.23939,0.299053
2016-02-21,Frosinone,Lazio,0.630916,0.758094
2016-02-21,Roma,Palermo,2.43671,0.207981
2016-02-23,Napoli,AC Milan,1.40477,0.593696
2016-02-27,Empoli,Roma,0.332954,1.08467
2016-02-27,AC Milan,Torino,1.34094,0.678004
2016-02-28,Juventus,Inter,1.97864,0.358357
2016-02-28,Carpi,Atalanta,1.43845,0.947109
2016-02-28,Udinese,Verona,2.04738,0.58858
